wins,wins_by_sub,losses,losses_by_sub,opponent_wins,opponent_wins_by_sub,opponent_losses,opponent_losses_by_sub,wins_vs_opponent,wins_vs_opponent_by_sub,losses_vs_opponent,losses_vs_opponent_by_sub,result
112,55,50,8,115,39,71,10,2,2,0,0,0
112,55,50,8,59,26,21,3,1,0,0,0,1
112,55,50,8,35,13,22,2,2,0,0,0,1
112,55,50,8,46,18,27,7,1,0,0,0,1
112,55,50,8,17,5,37,8,1,0,0,0,1
112,55,50,8,60,26,49,17,1,0,0,0,1
112,55,50,8,90,12,56,7,2,0,0,0,1
112,55,50,8,160,71,46,7,5,1,3,0,1
112,55,50,8,160,71,46,7,5,1,3,0,0
112,55,50,8,45,24,27,15,1,1,0,0,0
112,55,50,8,74,25,33,8,1,0,1,0,1
112,55,50,8,18,11,16,1,1,0,0,0,1
112,55,50,8,38,13,9,2,1,0,1,0,1
112,55,50,8,86,32,21,4,1,1,2,1,0
112,55,50,8,67,19,46,15,1,1,0,0,0
112,55,50,8,128,41,47,11,4,0,0,0,1
112,55,50,8,84,25,34,13,5,2,1,0,1
112,55,50,8,112,37,16,7,1,1,2,0,0
112,55,50,8,135,52,61,16,1,1,0,0,0
112,55,50,8,87,27,25,5,1,0,0,0,1
112,55,50,8,36,23,17,6,1,1,0,0,0
112,55,50,8,35,13,22,2,2,0,0,0,1
112,55,50,8,22,8,23,7,1,1,0,0,0
112,55,50,8,83,10,38,18,1,1,0,0,0
112,55,50,8,160,71,46,7,5,1,3,0,1
112,55,50,8,146,49,47,18,1,1,1,0,0
112,55,50,8,101,23,43,11,1,0,0,0,1
112,55,50,8,76,35,26,3,1,0,0,0,1
112,55,50,8,39,23,12,2,1,0,0,0,1
112,55,50,8,21,9,8,4,1,1,0,0,0
112,55,50,8,160,71,46,7,5,1,3,0,1
112,55,50,8,21,7,12,5,1,0,0,0,1
112,55,50,8,128,41,47,11,4,0,0,0,1
112,55,50,8,56,16,13,5,1,1,0,0,0
112,55,50,8,40,10,29,8,1,0,0,0,1
9,3,21,5,40,12,16,4,0,0,3,0,3
9,3,21,5,65,41,11,1,0,0,1,1,2
9,3,21,5,9,2,5,3,0,0,1,0,3
9,3,21,5,32,13,9,2,0,0,1,0,3
9,3,21,5,78,23,17,5,0,0,2,1,3
9,3,21,5,129,56,24,1,0,0,2,2,2
9,3,21,5,31,1,19,5,0,0,1,0,3
9,3,21,5,58,24,21,4,0,0,2,1,3
9,3,21,5,129,56,24,1,0,0,2,2,2
9,3,21,5,40,12,16,4,0,0,3,0,3
9,3,21,5,78,23,17,5,0,0,2,1,2
9,3,21,5,58,24,21,4,0,0,2,1,2
9,3,21,5,25,15,15,1,0,0,1,0,3
9,3,21,5,48,24,17,2,0,0,1,0,3
9,3,21,5,40,12,16,4,0,0,3,0,3
9,3,21,5,38,18,35,14,1,1,0,0,0
9,3,21,5,24,7,3,0,1,0,0,0,1
17,8,16,4,94,60,25,10,0,0,4,2,3
17,8,16,4,77,21,21,4,0,0,1,0,3
17,8,16,4,94,60,25,10,0,0,4,2,3
17,8,16,4,101,23,43,11,0,0,2,0,3
17,8,16,4,101,23,43,11,0,0,2,0,3
17,8,16,4,89,37,41,10,0,0,1,0,3
17,8,16,4,23,19,8,6,0,0,1,1,2
17,8,16,4,48,10,33,4,0,0,1,0,3
17,8,16,4,34,17,17,6,1,1,1,0,3
17,8,16,4,65,43,53,21,0,0,1,1,2
17,8,16,4,62,37,21,3,0,0,1,0,3
17,8,16,4,94,60,25,10,0,0,4,2,2
17,8,16,4,130,63,19,5,0,0,1,0,3
17,8,16,4,33,16,18,6,0,0,1,0,3
17,8,16,4,94,60,25,10,0,0,4,2,2
17,8,16,4,27,15,20,3,2,0,0,0,1
17,8,16,4,42,18,23,2,1,0,0,0,1
17,8,16,4,34,17,17,6,1,1,1,0,0
17,8,16,4,38,13,9,2,1,0,0,0,1
17,8,16,4,27,15,20,3,2,0,0,0,1
18,5,21,6,77,14,57,15,2,0,1,0,3
18,5,21,6,149,60,33,4,0,0,5,1,3
18,5,21,6,61,20,49,7,0,0,1,0,3
18,5,21,6,149,60,33,4,0,0,5,1,2
18,5,21,6,149,60,33,4,0,0,5,1,3
18,5,21,6,75,33,26,4,0,0,1,0,3
18,5,21,6,12,4,8,2,0,0,2,1,3
18,5,21,6,115,32,33,10,0,0,1,0,3
18,5,21,6,94,60,25,10,0,0,1,1,2
18,5,21,6,83,18,39,15,0,0,1,0,3
18,5,21,6,149,60,33,4,0,0,5,1,3
18,5,21,6,90,63,14,11,0,0,1,1,2
18,5,21,6,156,83,61,6,0,0,1,1,2
18,5,21,6,149,60,33,4,0,0,5,1,3
18,5,21,6,253,52,35,9,0,0,1,0,3
18,5,21,6,12,4,8,2,0,0,2,1,2
18,5,21,6,72,41,46,19,1,1,0,0,0
18,5,21,6,77,14,57,15,2,0,1,0,1
18,5,21,6,115,39,71,10,1,0,0,0,1
18,5,21,6,77,14,57,15,2,0,1,0,1
18,5,21,6,146,49,47,18,1,0,0,0,1
11,5,15,3,112,55,50,8,0,0,1,0,3
11,5,15,3,61,20,49,7,0,0,1,0,3
11,5,15,3,68,17,30,4,0,0,1,0,3
11,5,15,3,23,8,11,2,0,0,1,0,3
11,5,15,3,48,10,33,4,0,0,1,0,3
11,5,15,3,95,45,45,7,0,0,1,1,2
11,5,15,3,157,73,27,4,0,0,1,0,3
11,5,15,3,51,17,35,15,0,0,1,0,3
11,5,15,3,101,31,52,20,0,0,1,0,3
11,5,15,3,115,32,33,10,0,0,1,0,3
11,5,15,3,97,63,11,1,0,0,1,1,2
11,5,15,3,253,52,35,9,0,0,1,0,3
11,5,15,3,106,61,40,8,1,0,1,1,2
11,5,15,3,106,61,40,8,1,0,1,1,1
11,5,15,3,107,55,60,2,1,0,0,0,1
11,5,15,3,120,47,39,13,1,1,0,0,0
11,5,15,3,57,17,25,5,1,0,0,0,1
18,7,11,4,130,63,19,5,0,0,1,1,2
18,7,11,4,92,24,40,2,0,0,2,0,3
18,7,11,4,42,26,21,5,0,0,1,0,3
18,7,11,4,75,33,26,4,0,0,1,1,2
18,7,11,4,43,36,14,3,0,0,1,1,2
18,7,11,4,76,48,31,7,0,0,1,1,2
18,7,11,4,92,24,40,2,0,0,2,0,3
18,7,11,4,43,11,18,5,0,0,1,0,3
18,7,11,4,77,22,31,10,0,0,1,0,3
18,7,11,4,86,32,21,4,0,0,1,0,3
18,7,11,4,120,47,39,13,0,0,1,0,3
18,7,11,4,146,49,47,18,1,1,0,0,0
18,7,11,4,48,10,33,4,1,0,0,0,1
18,7,11,4,74,25,33,8,1,0,0,0,1
18,7,11,4,15,4,13,3,2,0,0,0,1
18,7,11,4,15,4,13,3,2,0,0,0,1
18,7,11,4,33,7,17,2,1,0,0,0,1
43,34,11,0,253,52,35,9,2,0,2,0,3
43,34,11,0,253,52,35,9,2,0,2,0,3
43,34,11,0,89,37,35,10,0,0,2,0,3
43,34,11,0,65,14,12,2,0,0,1,0,3
43,34,11,0,89,37,41,10,2,2,1,0,3
43,34,11,0,138,72,14,4,0,0,1,0,3
43,34,11,0,89,37,35,10,0,0,2,0,3
43,34,11,0,87,28,12,4,1,1,2,0,3
43,34,11,0,182,113,34,3,0,0,1,0,3
43,34,11,0,87,28,12,4,1,1,2,0,3
43,34,11,0,22,9,8,0,1,0,1,0,3
43,34,11,0,160,78,42,6,1,0,0,0,1
43,34,11,0,89,37,41,10,2,2,1,0,0
43,34,11,0,72,41,46,19,1,0,0,0,1
43,34,11,0,81,13,42,6,2,1,0,0,0
43,34,11,0,58,12,26,8,1,1,0,0,0
43,34,11,0,115,32,33,10,1,1,0,0,0
43,34,11,0,253,52,35,9,2,0,2,0,1
43,34,11,0,66,9,40,17,2,2,0,0,0
43,34,11,0,90,63,14,11,2,2,0,0,0
43,34,11,0,66,9,40,17,2,2,0,0,0
43,34,11,0,101,31,52,20,1,1,0,0,0
43,34,11,0,130,63,19,5,1,1,0,0,0
43,34,11,0,253,52,35,9,2,0,2,0,1
43,34,11,0,90,63,14,11,2,2,0,0,0
43,34,11,0,13,7,11,3,1,1,0,0,0
43,34,11,0,87,28,12,4,1,1,2,0,0
43,34,11,0,62,37,21,3,1,0,0,0,1
43,34,11,0,81,13,42,6,2,1,0,0,1
43,34,11,0,66,51,30,10,1,1,0,0,0
43,34,11,0,89,37,41,10,2,2,1,0,0
43,34,11,0,77,14,57,15,1,1,0,0,0
43,34,11,0,120,47,39,13,1,1,0,0,0
43,34,11,0,22,9,8,0,1,0,1,0,1
43,34,11,0,149,60,33,4,1,0,0,0,1
43,34,11,0,71,19,10,2,1,1,0,0,0
43,34,11,0,63,16,29,7,1,1,0,0,0
43,34,11,0,243,135,49,22,1,1,0,0,0
36,10,10,2,146,49,47,18,0,0,2,0,3
36,10,10,2,146,49,47,18,0,0,2,0,3
36,10,10,2,63,31,33,8,0,0,1,0,3
36,10,10,2,20,13,5,2,0,0,1,1,2
36,10,10,2,61,29,37,5,0,0,1,0,3
36,10,10,2,70,49,18,8,0,0,1,1,2
36,10,10,2,50,22,19,4,0,0,1,0,3
36,10,10,2,27,14,16,5,1,0,0,0,1
36,10,10,2,14,7,5,3,1,1,0,0,0
36,10,10,2,52,22,20,8,1,0,0,0,1
36,10,10,2,16,7,11,5,1,0,0,0,1
36,10,10,2,23,10,14,5,1,0,0,0,1
36,10,10,2,14,4,5,0,1,0,0,0,1
36,10,10,2,67,10,27,10,2,1,0,0,1
36,10,10,2,67,10,27,10,2,1,0,0,0
36,10,10,2,83,10,38,18,1,0,0,0,1
36,10,10,2,14,2,12,0,1,0,0,0,1
36,10,10,2,10,2,6,1,1,0,0,0,1
36,10,10,2,28,20,12,3,1,0,0,0,1
36,10,10,2,21,7,12,5,1,0,0,0,1
107,55,60,2,157,73,27,4,1,0,3,0,3
107,55,60,2,86,56,17,6,0,0,2,0,3
107,55,60,2,59,37,21,5,0,0,2,0,3
107,55,60,2,31,9,20,8,1,1,1,0,3
107,55,60,2,58,12,26,8,1,0,1,0,3
107,55,60,2,41,5,12,5,0,0,1,0,3
107,55,60,2,86,41,28,3,0,0,1,0,3
107,55,60,2,86,56,17,6,0,0,2,0,3
107,55,60,2,106,61,40,8,0,0,3,0,3
107,55,60,2,29,23,11,3,0,0,1,0,3
107,55,60,2,157,73,27,4,1,0,3,0,3
107,55,60,2,160,78,42,6,0,0,1,0,3
107,55,60,2,39,23,21,7,0,0,1,1,2
107,55,60,2,138,72,14,4,0,0,1,0,3
107,55,60,2,11,5,15,3,0,0,1,0,3
107,55,60,2,120,47,39,13,0,0,1,0,3
107,55,60,2,36,8,15,3,0,0,1,0,3
107,55,60,2,36,22,31,6,0,0,2,0,3
107,55,60,2,36,22,31,6,0,0,2,0,3
107,55,60,2,95,45,45,7,0,0,0,0,4
107,55,60,2,84,25,34,13,1,1,2,0,3
107,55,60,2,160,71,46,7,0,0,1,0,3
107,55,60,2,157,73,27,4,1,0,3,0,3
107,55,60,2,182,113,34,3,0,0,4,0,3
107,55,60,2,67,23,21,2,0,0,2,0,3
107,55,60,2,59,37,21,5,0,0,2,0,3
107,55,60,2,63,16,29,7,0,0,1,0,3
107,55,60,2,182,113,34,3,0,0,4,0,3
107,55,60,2,182,113,34,3,0,0,4,0,3
107,55,60,2,67,23,21,2,0,0,2,0,3
107,55,60,2,50,33,29,7,0,0,1,0,3
107,55,60,2,106,61,40,8,0,0,3,0,3
107,55,60,2,89,37,35,10,0,0,1,0,3
107,55,60,2,84,25,34,13,1,1,2,0,3
107,55,60,2,106,61,40,8,0,0,3,0,3
107,55,60,2,75,33,26,4,4,3,3,0,3
107,55,60,2,243,135,49,22,0,0,1,0,3
107,55,60,2,18,11,16,1,0,0,1,0,3
107,55,60,2,77,21,21,4,0,0,1,0,3
107,55,60,2,43,36,14,3,1,0,1,1,2
107,55,60,2,11,2,9,2,0,0,1,0,3
107,55,60,2,182,113,34,3,0,0,4,0,3
107,55,60,2,75,33,26,4,4,3,3,0,3
107,55,60,2,77,22,31,10,1,0,2,0,3
107,55,60,2,71,19,10,2,0,0,1,0,3
107,55,60,2,87,28,12,4,0,0,1,0,3
107,55,60,2,77,22,31,10,1,0,2,0,3
107,55,60,2,75,33,26,4,4,3,3,0,3
107,55,60,2,58,29,31,14,0,0,1,0,3
107,55,60,2,9,6,6,3,0,0,1,0,3
107,55,60,2,23,6,11,0,0,0,1,0,3
107,55,60,2,20,4,7,2,0,0,1,0,3
107,55,60,2,110,76,34,17,1,1,1,0,3
107,55,60,2,52,28,26,6,0,0,1,0,3
107,55,60,2,30,7,15,8,1,1,0,0,0
107,55,60,2,40,16,41,10,1,0,0,0,1
107,55,60,2,157,73,27,4,1,0,3,0,1
107,55,60,2,80,14,22,2,1,0,0,0,1
107,55,60,2,128,41,47,11,1,1,0,0,0
107,55,60,2,17,5,37,8,3,3,0,0,0
107,55,60,2,84,25,34,13,1,1,2,0,0
107,55,60,2,36,21,22,2,1,0,0,0,1
107,55,60,2,17,5,37,8,3,3,0,0,0
107,55,60,2,79,27,36,7,1,1,0,0,0
107,55,60,2,130,63,19,5,1,1,0,0,0
107,55,60,2,156,83,61,6,2,0,0,0,1
107,55,60,2,115,39,71,10,1,1,0,0,0
107,55,60,2,58,12,26,8,1,0,1,0,1
107,55,60,2,156,83,61,6,2,0,0,0,1
107,55,60,2,60,40,58,26,1,0,0,0,1
107,55,60,2,32,20,23,9,1,0,0,0,1
107,55,60,2,48,19,27,11,1,1,0,0,0
107,55,60,2,17,5,37,8,3,3,0,0,0
107,55,60,2,67,19,46,15,2,2,0,0,0
107,55,60,2,23,7,18,5,1,0,0,0,1
107,55,60,2,75,33,26,4,4,3,3,0,1
107,55,60,2,75,33,26,4,4,3,3,0,0
107,55,60,2,75,33,26,4,4,3,3,0,0
107,55,60,2,66,31,43,12,1,1,0,0,0
107,55,60,2,90,12,56,7,1,0,0,0,1
107,55,60,2,75,33,26,4,4,3,3,0,0
107,55,60,2,67,19,46,15,2,2,0,0,0
107,55,60,2,77,22,31,10,1,0,2,0,1
107,55,60,2,31,9,20,8,1,1,1,0,0
107,55,60,2,149,60,33,4,1,0,0,0,1
107,55,60,2,74,25,33,8,1,0,0,0,1
107,55,60,2,110,76,34,17,1,1,1,0,0
107,55,60,2,24,3,33,7,1,1,0,0,0
107,55,60,2,26,4,26,2,1,0,0,0,1
107,55,60,2,43,36,14,3,1,0,1,1,1
107,55,60,2,28,10,16,6,1,0,0,0,1
107,55,60,2,88,38,31,3,1,0,0,0,1
107,55,60,2,48,10,33,4,3,0,0,0,1
107,55,60,2,48,10,33,4,3,0,0,0,1
107,55,60,2,92,24,40,2,2,0,0,0,1
107,55,60,2,94,60,25,10,1,1,0,0,0
107,55,60,2,34,17,17,6,1,1,0,0,0
107,55,60,2,12,10,5,1,2,0,0,0,1
107,55,60,2,12,10,5,1,2,0,0,0,1
107,55,60,2,19,8,6,0,1,0,0,0,1
107,55,60,2,92,24,40,2,2,0,0,0,1
107,55,60,2,48,10,33,4,3,0,0,0,1
13,8,4,1,199,71,22,1,0,0,1,0,3
13,8,4,1,111,29,55,9,0,0,1,0,3
13,8,4,1,77,44,25,0,0,0,1,1,2
13,8,4,1,31,14,10,1,1,1,0,0,0
15,4,13,3,83,18,39,15,0,0,2,1,2
15,4,13,3,243,135,49,22,0,0,1,0,3
15,4,13,3,77,22,31,10,0,0,1,1,2
15,4,13,3,18,7,11,4,0,0,2,0,3
15,4,13,3,75,33,26,4,0,0,1,0,3
15,4,13,3,66,31,43,12,0,0,1,0,3
15,4,13,3,63,20,31,19,0,0,1,0,3
15,4,13,3,18,7,11,4,0,0,2,0,3
15,4,13,3,62,37,21,3,0,0,1,1,2
15,4,13,3,179,85,39,11,0,0,1,0,3
15,4,13,3,83,18,39,15,0,0,2,1,3
15,4,13,3,76,48,31,7,1,1,0,0,0
15,4,13,3,43,36,14,3,1,0,0,0,1
15,4,13,3,41,16,18,5,2,0,0,0,1
15,4,13,3,59,25,34,8,1,0,0,0,1
15,4,13,3,41,16,18,5,2,0,0,0,1
11,1,9,1,90,12,56,7,1,0,1,0,3
11,1,9,1,76,48,31,7,0,0,1,0,3
11,1,9,1,23,10,14,5,0,0,1,0,3
11,1,9,1,101,23,43,11,0,0,1,0,3
11,1,9,1,146,49,47,18,0,0,1,0,3
11,1,9,1,22,11,7,1,0,0,1,1,2
11,1,9,1,46,18,27,7,1,0,0,0,1
11,1,9,1,90,12,56,7,1,0,1,0,1
11,1,9,1,23,19,8,6,1,0,0,0,1
11,1,9,1,27,15,20,3,1,0,0,0,1
86,35,16,1,56,10,26,2,1,0,2,0,3
86,35,16,1,56,10,26,2,1,0,2,0,3
86,35,16,1,253,52,35,9,0,0,4,0,3
86,35,16,1,97,63,11,1,0,0,1,1,2
86,35,16,1,253,52,35,9,0,0,4,0,3
86,35,16,1,29,23,11,3,0,0,1,0,3
86,35,16,1,61,37,15,2,0,0,2,0,3
86,35,16,1,253,52,35,9,0,0,4,0,3
86,35,16,1,253,52,35,9,0,0,4,0,3
86,35,16,1,86,41,28,3,4,2,1,0,3
86,35,16,1,87,27,25,5,0,0,1,0,3
86,35,16,1,79,27,36,7,2,0,1,0,3
86,35,16,1,51,28,23,4,0,0,1,0,3
86,35,16,1,61,37,15,2,0,0,2,0,3
86,35,16,1,50,12,17,1,0,0,2,0,3
86,35,16,1,50,12,17,1,0,0,2,0,3
86,35,16,1,23,8,11,2,1,1,0,0,0
86,35,16,1,86,56,17,6,1,0,0,0,1
86,35,16,1,68,17,30,4,2,1,0,0,0
86,35,16,1,68,17,30,4,2,1,0,0,1
86,35,16,1,43,11,18,5,3,0,0,0,1
86,35,16,1,86,41,28,3,4,2,1,0,1
86,35,16,1,43,11,18,5,3,0,0,0,1
86,35,16,1,56,10,26,2,1,0,2,0,1
86,35,16,1,43,11,18,5,3,0,0,0,1
86,35,16,1,86,41,28,3,4,2,1,0,0
86,35,16,1,47,26,25,6,2,0,0,0,1
86,35,16,1,47,26,25,6,2,0,0,0,1
86,35,16,1,63,20,22,5,1,0,0,0,1
86,35,16,1,86,41,28,3,4,2,1,0,0
86,35,16,1,17,5,37,8,2,0,0,0,1
86,35,16,1,79,27,36,7,2,0,1,0,1
86,35,16,1,29,15,14,2,1,0,0,0,1
86,35,16,1,86,41,28,3,4,2,1,0,1
86,35,16,1,69,48,25,4,1,0,0,0,1
86,35,16,1,39,23,21,7,1,0,0,0,1
86,35,16,1,35,13,22,2,1,0,0,0,1
86,35,16,1,60,26,49,17,1,0,0,0,1
86,35,16,1,54,13,30,4,2,1,0,0,0
86,35,16,1,17,5,37,8,2,0,0,0,1
86,35,16,1,54,13,30,4,2,1,0,0,1
86,35,16,1,36,22,24,11,1,0,0,0,1
86,35,16,1,79,27,36,7,2,0,1,0,1
86,35,16,1,49,38,41,17,1,1,0,0,0
86,35,16,1,56,16,13,5,1,1,0,0,0
86,35,16,1,30,1,26,12,1,0,0,0,1
86,35,16,1,75,15,24,8,1,0,0,0,1
86,35,16,1,90,12,56,7,1,0,0,0,1
50,22,19,4,70,49,18,8,0,0,4,2,3
50,22,19,4,42,18,23,2,1,0,1,0,3
50,22,19,4,88,38,31,3,0,0,2,0,3
50,22,19,4,74,25,33,8,0,0,1,0,3
50,22,19,4,70,49,18,8,0,0,4,2,2
50,22,19,4,76,35,26,3,0,0,1,0,3
50,22,19,4,70,49,18,8,0,0,4,2,3
50,22,19,4,31,9,13,4,1,0,1,0,3
50,22,19,4,146,49,47,18,1,0,2,0,3
50,22,19,4,101,23,43,11,1,0,1,0,3
50,22,19,4,146,49,47,18,1,0,2,0,3
50,22,19,4,112,37,16,7,0,0,1,0,3
50,22,19,4,71,19,10,2,0,0,1,1,2
50,22,19,4,77,22,31,10,0,0,1,1,2
50,22,19,4,70,49,18,8,0,0,4,2,2
50,22,19,4,88,38,31,3,0,0,2,0,3
50,22,19,4,21,9,8,4,0,0,1,0,3
50,22,19,4,26,19,10,2,1,0,0,0,1
50,22,19,4,42,18,23,2,1,0,1,0,1
50,22,19,4,45,24,27,15,1,1,0,0,0
50,22,19,4,14,2,12,0,2,0,0,0,1
50,22,19,4,14,2,12,0,2,0,0,0,1
50,22,19,4,26,7,16,4,1,1,0,0,0
50,22,19,4,45,7,28,11,1,1,0,0,0
50,22,19,4,30,20,7,2,1,0,0,0,1
50,22,19,4,31,9,13,4,1,0,1,0,1
50,22,19,4,83,10,38,18,1,1,0,0,0
50,22,19,4,101,23,43,11,1,0,1,0,1
50,22,19,4,16,5,7,1,1,0,0,0,1
50,22,19,4,16,7,11,5,1,1,0,0,0
50,22,19,4,19,11,22,11,1,0,0,0,1
50,22,19,4,146,49,47,18,1,0,2,0,1
50,22,19,4,36,10,10,2,1,0,0,0,1
15,4,3,0,75,33,26,4,0,0,1,0,3
15,4,3,0,77,22,31,10,0,0,1,0,3
15,4,3,0,101,23,43,11,0,0,1,0,3
15,4,3,0,29,15,12,3,1,0,0,0,1
15,4,3,0,20,4,6,1,1,0,0,0,1
15,4,3,0,27,10,6,2,1,0,0,0,1
15,4,3,0,13,8,10,2,1,0,0,0,1
15,4,3,0,42,26,21,5,1,0,0,0,1
13,8,10,2,101,23,43,11,0,0,2,0,3
13,8,10,2,15,4,3,0,0,0,1,0,3
13,8,10,2,25,11,5,2,0,0,2,0,3
13,8,10,2,25,11,5,2,0,0,2,0,3
13,8,10,2,51,28,23,4,0,0,1,1,2
13,8,10,2,22,11,7,1,0,0,1,1,2
13,8,10,2,101,23,43,11,0,0,2,0,3
13,8,10,2,182,113,34,3,0,0,1,1,2
13,8,10,2,70,49,18,8,0,0,1,0,3
13,8,10,2,27,10,6,2,1,0,0,0,1
13,8,10,2,16,7,11,5,1,1,0,0,0
13,8,10,2,25,9,27,12,2,0,0,0,1
13,8,10,2,25,9,27,12,2,0,0,0,1
13,8,10,2,16,9,11,4,1,1,0,0,0
13,8,10,2,29,15,12,3,1,1,0,0,0
13,8,10,2,17,6,11,3,1,1,0,0,0
13,8,10,2,15,3,8,0,1,0,0,0,1
4,3,3,0,37,12,12,2,0,0,1,0,3
4,3,3,0,40,12,13,4,0,0,1,0,3
4,3,3,0,32,3,10,1,0,0,1,1,2
4,3,3,0,17,11,7,0,1,1,0,0,0
4,3,3,0,18,9,9,3,1,1,0,0,0
30,1,26,12,61,37,15,2,0,0,1,1,2
30,1,26,12,57,17,25,5,0,0,1,1,2
30,1,26,12,68,17,30,4,0,0,1,1,2
30,1,26,12,57,26,24,8,0,0,1,0,3
30,1,26,12,75,15,24,8,0,0,1,0,3
30,1,26,12,128,67,47,3,0,0,1,1,2
30,1,26,12,199,71,22,1,0,0,1,0,3
30,1,26,12,166,47,52,4,0,0,2,0,3
30,1,26,12,111,55,29,2,0,0,2,1,2
30,1,26,12,17,5,37,8,0,0,1,0,3
30,1,26,12,87,27,25,5,0,0,1,1,2
30,1,26,12,111,55,29,2,0,0,2,1,3
30,1,26,12,39,23,12,2,0,0,1,1,2
30,1,26,12,86,35,16,1,0,0,1,0,3
30,1,26,12,84,25,34,13,0,0,1,0,3
30,1,26,12,61,37,15,2,0,0,1,1,4
30,1,26,12,112,37,16,7,0,0,1,1,2
30,1,26,12,90,12,56,7,0,0,1,0,3
30,1,26,12,59,26,21,3,0,0,1,1,2
30,1,26,12,166,47,52,4,0,0,2,0,3
30,1,26,12,83,10,38,18,0,0,1,0,3
30,1,26,12,36,23,17,6,0,0,1,0,3
30,1,26,12,25,15,15,1,0,0,0,0,4
30,1,26,12,60,26,49,17,1,0,0,0,1
30,1,26,12,35,13,22,2,1,0,0,0,1
30,1,26,12,45,7,28,11,2,0,0,0,1
30,1,26,12,45,7,28,11,2,0,0,0,1
30,1,26,12,50,12,17,1,1,0,0,0,1
30,1,26,12,51,28,23,4,1,0,0,0,1
30,1,26,12,43,11,18,5,1,0,0,0,1
30,1,26,12,29,15,12,3,1,0,0,0,1
30,1,26,12,22,8,23,7,1,0,0,0,1
30,1,26,12,56,16,13,5,1,0,0,0,1
30,1,26,12,27,15,20,3,1,0,0,0,1
57,26,24,8,80,14,22,2,0,0,1,0,3
57,26,24,8,56,10,26,2,0,0,2,0,3
57,26,24,8,118,63,21,2,0,0,4,3,3
57,26,24,8,118,63,21,2,0,0,4,3,2
57,26,24,8,50,10,27,5,0,0,2,0,3
57,26,24,8,93,59,7,0,0,0,8,3,3
57,26,24,8,118,63,21,2,0,0,4,3,2
57,26,24,8,50,10,27,5,0,0,2,0,3
57,26,24,8,56,10,26,2,0,0,2,0,3
57,26,24,8,118,63,21,2,0,0,4,3,2
57,26,24,8,68,17,30,4,0,0,2,0,3
57,26,24,8,68,17,30,4,0,0,2,0,3
57,26,24,8,93,59,7,0,0,0,8,3,3
57,26,24,8,93,59,7,0,0,0,8,3,2
57,26,24,8,93,59,7,0,0,0,8,3,3
57,26,24,8,93,59,7,0,0,0,8,3,3
57,26,24,8,63,25,31,4,0,0,1,0,3
57,26,24,8,93,59,7,0,0,0,8,3,3
57,26,24,8,93,59,7,0,0,0,8,3,2
57,26,24,8,79,27,36,7,0,0,1,0,3
57,26,24,8,61,37,15,2,0,0,1,0,3
57,26,24,8,93,59,7,0,0,0,8,3,2
57,26,24,8,28,19,13,2,1,0,0,0,1
57,26,24,8,18,7,7,4,1,1,0,0,0
57,26,24,8,128,41,47,11,1,0,0,0,1
57,26,24,8,18,10,2,0,1,0,0,0,1
57,26,24,8,42,22,8,1,1,0,0,0,1
57,26,24,8,128,67,47,3,4,0,0,0,1
57,26,24,8,75,41,24,3,1,1,0,0,0
57,26,24,8,128,67,47,3,4,0,0,0,1
57,26,24,8,109,48,55,17,1,1,0,0,0
57,26,24,8,30,1,26,12,1,0,0,0,1
57,26,24,8,128,67,47,3,4,0,0,0,1
57,26,24,8,136,37,42,10,2,0,0,0,1
57,26,24,8,136,37,42,10,2,0,0,0,1
57,26,24,8,128,67,47,3,4,0,0,0,1
57,26,24,8,60,26,49,17,1,1,0,0,0
4,1,3,2,90,63,14,11,0,0,1,1,2
4,1,3,2,8,3,2,1,0,0,1,0,3
4,1,3,2,20,4,7,2,0,0,1,1,2
10,2,6,1,83,10,38,18,0,0,1,0,3
10,2,6,1,28,20,12,3,0,0,1,1,2
10,2,6,1,45,7,28,11,0,0,1,0,3
10,2,6,1,87,27,25,5,0,0,1,0,3
10,2,6,1,36,10,10,2,0,0,1,0,3
10,2,6,1,111,29,55,9,0,0,1,0,3
77,22,31,10,160,71,46,7,1,0,1,0,3
77,22,31,10,112,55,50,8,2,0,1,0,3
77,22,31,10,88,38,31,3,0,0,2,2,2
77,22,31,10,76,35,26,3,1,0,0,0,4
77,22,31,10,66,31,43,12,0,0,1,0,3
77,22,31,10,42,18,23,2,1,0,1,1,2
77,22,31,10,149,60,33,4,1,0,1,0,3
77,22,31,10,88,38,31,3,0,0,2,2,2
77,22,31,10,135,52,61,16,3,0,3,1,3
77,22,31,10,135,52,61,16,3,0,3,1,3
77,22,31,10,86,41,28,3,0,0,1,0,3
77,22,31,10,107,55,60,2,2,0,1,0,3
77,22,31,10,47,26,25,6,0,0,1,0,3
77,22,31,10,86,32,21,4,1,0,4,2,2
77,22,31,10,135,52,61,16,3,0,3,1,2
77,22,31,10,46,18,27,7,0,0,1,0,3
77,22,31,10,49,38,41,17,0,0,1,1,2
77,22,31,10,86,32,21,4,1,0,4,2,2
77,22,31,10,89,37,41,10,0,0,1,1,2
77,22,31,10,101,23,43,11,1,0,2,0,3
77,22,31,10,86,32,21,4,1,0,4,2,3
77,22,31,10,70,49,18,8,2,1,2,1,2
77,22,31,10,63,16,29,7,0,0,1,0,3
77,22,31,10,110,76,34,17,0,0,1,1,2
77,22,31,10,128,41,47,11,0,0,1,0,3
77,22,31,10,86,32,21,4,1,0,4,2,3
